signal_id	file	page_guess	signal_type	excerpt	note
SIG-001707	SOURCE_CANON/step3_canonical/page-0696.txt	0696	HOEVEELHEID_ARTEFACT	laos 2 pt. gula djawa 1 Ons	number followed by Ons/ons
SIG-001708	SOURCE_CANON/step3_canonical/page-0696.txt	0696	HOEVEELHEID_ARTEFACT	salam 3 Ibr. terasi 1 sdt.	number followed by Ibr/It
SIG-001709	SOURCE_CANON/step3_canonical/page-0697.txt	0697	ABRUPT_END	690 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001710	SOURCE_CANON/step3_canonical/page-0697.txt	0697	HOEVEELHEID_ARTEFACT	daging 1 0Ons	number followed by Ons/ons
SIG-001711	SOURCE_CANON/step3_canonical/page-0698.txt	0698	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 691	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001712	SOURCE_CANON/step3_canonical/page-0698.txt	0698	HOEVEELHEID_ARTEFACT	bawang putih 2 siung salam 2 Ibr.	number followed by Ibr/It
SIG-001713	SOURCE_CANON/step3_canonical/page-0699.txt	0699	ABRUPTE_START	r r*il & J'.'** ! B . ae	first non-empty line starts with lowercase
SIG-001714	SOURCE_CANON/step3_canonical/page-0699.txt	0699	ABRUPT_END	692 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001715	SOURCE_CANON/step3_canonical/page-0699.txt	0699	KOLOM_STRUCTUUR_ONZEKER	. SD | '9_. ,tl	separator-like line
SIG-001716	SOURCE_CANON/step3_canonical/page-0700.txt	0700	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 693	last non-empty line lacks terminal punctuation
SIG-001717	SOURCE_CANON/step3_canonical/page-0700.txt	0700	HOEVEELHEID_ARTEFACT	laos 2 pt. gula merah 1/2 Ons	number followed by Ons/ons
SIG-001718	SOURCE_CANON/step3_canonical/page-0700.txt	0700	HOEVEELHEID_ARTEFACT	daun salam 3 Ibr. garam 1 sdm.	number followed by Ibr/It
SIG-001719	SOURCE_CANON/step3_canonical/page-0700.txt	0700	REFERENTIE_ZONDER_DOEL	2. Tjampuran tersebut diatas digoreng sangan hingga masak.	reference word without nearby table markers
SIG-001720	SOURCE_CANON/step3_canonical/page-0701.txt	0701	ABRUPT_END	694 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001721	SOURCE_CANON/step3_canonical/page-0701.txt	0701	HOEVEELHEID_ARTEFACT	daun salam 2 Ibr. garam 2 sdm.	number followed by Ibr/It
SIG-001722	SOURCE_CANON/step3_canonical/page-0701.txt	0701	HOEVEELHEID_ARTEFACT	daging 1 Ons kelapa 4 btr,	number followed by Ons/ons
SIG-001723	SOURCE_CANON/step3_canonical/page-0701.txt	0701	HOEVEELHEID_ARTEFACT	taoge 1 Ons minjak goreng 12 gls.	number followed by Ons/ons
SIG-001724	SOURCE_CANON/step3_canonical/page-0702.txt	0702	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 695	last non-empty line lacks terminal punctuation
SIG-001725	SOURCE_CANON/step3_canonical/page-0703.txt	0703	ABRUPT_END	696 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001726	SOURCE_CANON/step3_canonical/page-0703.txt	0703	HOEVEELHEID_ARTEFACT	daun salam 2 Ibr. garam 172 sdm.	number followed by Ibr/It
SIG-001727	SOURCE_CANON/step3_canonical/page-0704.txt	0704	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 697	last non-empty line lacks terminal punctuation
SIG-001728	SOURCE_CANON/step3_canonical/page-0705.txt	0705	ABRUPT_END	698 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001729	SOURCE_CANON/step3_canonical/page-0705.txt	0705	REFERENTIE_ZONDER_DOEL	6. Tahudiatur diatas piring, disiram ketjap, ditaburi daun seledri	reference word without nearby table markers
SIG-001730	SOURCE_CANON/step3_canonical/page-0705.txt	0705	HOEVEELHEID_ARTEFACT	tahu 5 pt. daging 2 Ons	number followed by Ons/ons
SIG-001731	SOURCE_CANON/step3_canonical/page-0705.txt	0705	HOEVEELHEID_ARTEFACT	bawang merah 3 bh. lada 2 Ons	number followed by Ons/ons
SIG-001732	SOURCE_CANON/step3_canonical/page-0706.txt	0706	ABRUPTE_START	dengan adonan tersebut, kemudian ditutup dengan sagu jang	first non-empty line starts with lowercase
SIG-001733	SOURCE_CANON/step3_canonical/page-0706.txt	0706	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 699	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001734	SOURCE_CANON/step3_canonical/page-0706.txt	0706	HOEVEELHEID_ARTEFACT	taoge 1/2 Ons tempe 2 pt.	number followed by Ons/ons
SIG-001735	SOURCE_CANON/step3_canonical/page-0706.txt	0706	HOEVEELHEID_ARTEFACT	tahu 10 pt. taoge /2 Ons	number followed by Ons/ons
SIG-001736	SOURCE_CANON/step3_canonical/page-0707.txt	0707	ABRUPTE_START	kapri V2 Ons minjak goreng 2 gls.	first non-empty line starts with lowercase
SIG-001737	SOURCE_CANON/step3_canonical/page-0707.txt	0707	ABRUPT_END	700 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001738	SOURCE_CANON/step3_canonical/page-0707.txt	0707	REFERENTIE_ZONDER_DOEL	Tahu ditaruh diatas piring, lalu telur, kemudian dituangi	reference word without nearby table markers
SIG-001739	SOURCE_CANON/step3_canonical/page-0708.txt	0708	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 7JOI	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001740	SOURCE_CANON/step3_canonical/page-0708.txt	0708	HOEVEELHEID_ARTEFACT	soun 1 Ons minjak goreng 5 sdm.	number followed by Ons/ons
SIG-001741	SOURCE_CANON/step3_canonical/page-0708.txt	0708	HOEVEELHEID_ARTEFACT	tahu 5 pt. taoge 2 Ons	number followed by Ons/ons
SIG-001742	SOURCE_CANON/step3_canonical/page-0708.txt	0708	HOEVEELHEID_ARTEFACT	katjang goreng 1/2 Ons minjak goreng  1gls.	number followed by Ons/ons
SIG-001743	SOURCE_CANON/step3_canonical/page-0709.txt	0709	ABRUPTE_START	digoreng matang.	first non-empty line starts with lowercase
SIG-001744	SOURCE_CANON/step3_canonical/page-0709.txt	0709	ABRUPT_END	702 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001745	SOURCE_CANON/step3_canonical/page-0709.txt	0709	HOEVEELHEID_ARTEFACT	tahu putih 5 pt. daging 10Ons	number followed by Ons/ons
SIG-001746	SOURCE_CANON/step3_canonical/page-0709.txt	0709	HOEVEELHEID_ARTEFACT	bawang merah 5 bh. salam 2 Ibr.	number followed by Ibr/It
SIG-001747	SOURCE_CANON/step3_canonical/page-0709.txt	0709	HOEVEELHEID_ARTEFACT	ikan tongkol V2 kg. minjak goreng 2 gls.	letter+digit before unit
SIG-001748	SOURCE_CANON/step3_canonical/page-0710.txt	0710	ABRUPTE_START	bawang putih 3 siung salam 3 Ibr.	first non-empty line starts with lowercase
SIG-001749	SOURCE_CANON/step3_canonical/page-0710.txt	0710	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 703	last non-empty line lacks terminal punctuation
SIG-001750	SOURCE_CANON/step3_canonical/page-0710.txt	0710	HOEVEELHEID_ARTEFACT	bawang putih 3 siung salam 3 Ibr.	number followed by Ibr/It
SIG-001751	SOURCE_CANON/step3_canonical/page-0710.txt	0710	HOEVEELHEID_ARTEFACT	salam 2 Ibr. garam 1 sdm.	number followed by Ibr/It
SIG-001752	SOURCE_CANON/step3_canonical/page-0711.txt	0711	ABRUPT_END	704 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001753	SOURCE_CANON/step3_canonical/page-0712.txt	0712	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 705	last non-empty line lacks terminal punctuation
SIG-001754	SOURCE_CANON/step3_canonical/page-0712.txt	0712	HOEVEELHEID_ARTEFACT	ikan kering (Gjang ketjil) 2 Ons	number followed by Ons/ons
SIG-001755	SOURCE_CANON/step3_canonical/page-0713.txt	0713	ABRUPT_END	706 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001756	SOURCE_CANON/step3_canonical/page-0714.txt	0714	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 707	last non-empty line lacks terminal punctuation
SIG-001757	SOURCE_CANON/step3_canonical/page-0715.txt	0715	ABRUPT_END	708 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001758	SOURCE_CANON/step3_canonical/page-0715.txt	0715	HOEVEELHEID_ARTEFACT	tepung terigu 10Ons minjak goreng 1 gls.	number followed by Ons/ons
SIG-001759	SOURCE_CANON/step3_canonical/page-0715.txt	0715	REFERENTIE_ZONDER_DOEL	tersendiri atau dituangkan diatas udang.	reference word without nearby table markers
SIG-001760	SOURCE_CANON/step3_canonical/page-0716.txt	0716	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 709	last non-empty line lacks terminal punctuation
SIG-001761	SOURCE_CANON/step3_canonical/page-0716.txt	0716	HOEVEELHEID_ARTEFACT	daging berlemak 3 Ons	number followed by Ons/ons
SIG-001762	SOURCE_CANON/step3_canonical/page-0718.txt	0718	ABRUPT_END	BAGIAN VI	last non-empty line lacks terminal punctuation
SIG-001763	SOURCE_CANON/step3_canonical/page-0720.txt	0720	ABRUPT_END	l. Ajam bumbu hidjau 2. Ajam kodok	last non-empty line lacks terminal punctuation
SIG-001764	SOURCE_CANON/step3_canonical/page-0720.txt	0720	KOLOM_STRUCTUUR_ONZEKER	| n a aa A m i | .	separator-like line
SIG-001765	SOURCE_CANON/step3_canonical/page-0720.txt	0720	KOLOM_STRUCTUUR_ONZEKER	, » » 'w. | Ak )	separator-like line
SIG-001766	SOURCE_CANON/step3_canonical/page-0720.txt	0720	KOLOM_STRUCTUUR_ONZEKER	| : . . “" .	separator-like line
SIG-001767	SOURCE_CANON/step3_canonical/page-0720.txt	0720	KOLOM_STRUCTUUR_ONZEKER	aa ___ . ... ki . p l .	separator-like line
SIG-001768	SOURCE_CANON/step3_canonical/page-0721.txt	0721	ABRUPT_END	714 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001769	SOURCE_CANON/step3_canonical/page-0722.txt	0722	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 7I1$S	last non-empty line lacks terminal punctuation
SIG-001770	SOURCE_CANON/step3_canonical/page-0723.txt	0723	ABRUPT_END	716 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001771	SOURCE_CANON/step3_canonical/page-0723.txt	0723	HOEVEELHEID_ARTEFACT	bawang putih 5 siung daun salam 3 Ibr.	number followed by Ibr/It
SIG-001772	SOURCE_CANON/step3_canonical/page-0723.txt	0723	REFERENTIE_ZONDER_DOEL	(sebagai tangkai) dan dipanggang diatas bara api jang sedang	reference word without nearby table markers
SIG-001773	SOURCE_CANON/step3_canonical/page-0724.txt	0724	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 717	last non-empty line lacks terminal punctuation
SIG-001774	SOURCE_CANON/step3_canonical/page-0724.txt	0724	HOEVEELHEID_ARTEFACT	ajam muda 1 ekor santan kental 4 £ls.	currency symbol near number
SIG-001775	SOURCE_CANON/step3_canonical/page-0725.txt	0725	ABRUPT_END	718 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001776	SOURCE_CANON/step3_canonical/page-0725.txt	0725	REFERENTIE_ZONDER_DOEL	4. Dipanggang diatas bara api sampai masak.	reference word without nearby table markers
SIG-001777	SOURCE_CANON/step3_canonical/page-0726.txt	0726	ABRUPTE_START	kemiri 3 bdj. terasi 2 sdt.	first non-empty line starts with lowercase
SIG-001778	SOURCE_CANON/step3_canonical/page-0726.txt	0726	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 719	last non-empty line lacks terminal punctuation
SIG-001779	SOURCE_CANON/step3_canonical/page-0726.txt	0726	REFERENTIE_ZONDER_DOEL	6. Dibakar diatas bara api sampai agak kering.	reference word without nearby table markers
SIG-001780	SOURCE_CANON/step3_canonical/page-0726.txt	0726	HOEVEELHEID_ARTEFACT	garam dapur 225 gr. gula merah 75 £r.	currency symbol near number
SIG-001781	SOURCE_CANON/step3_canonical/page-0726.txt	0726	HOEVEELHEID_ARTEFACT	salpeter (sendawa) 5 gr. air 112 It.	number followed by Ibr/It
SIG-001782	SOURCE_CANON/step3_canonical/page-0726.txt	0726	HOEVEELHEID_ARTEFACT	pala 1 bdj. daun salam 4 Ibr.	number followed by Ibr/It
SIG-001783	SOURCE_CANON/step3_canonical/page-0727.txt	0727	ABRUPT_END	720 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001784	SOURCE_CANON/step3_canonical/page-0727.txt	0727	REFERENTIE_ZONDER_DOEL	diatas serabut kelapa atau kaju jang dibakar selama # 10 menit	reference word without nearby table markers
SIG-001785	SOURCE_CANON/step3_canonical/page-0728.txt	0728	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 721	last non-empty line lacks terminal punctuation
SIG-001786	SOURCE_CANON/step3_canonical/page-0729.txt	0729	ABRUPT_END	722 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001787	SOURCE_CANON/step3_canonical/page-0730.txt	0730	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 723	last non-empty line lacks terminal punctuation
SIG-001788	SOURCE_CANON/step3_canonical/page-0730.txt	0730	HOEVEELHEID_ARTEFACT	terasi 112 Ons garam 10ns	number followed by Ons/ons
SIG-001789	SOURCE_CANON/step3_canonical/page-0730.txt	0730	HOEVEELHEID_ARTEFACT	ketumbar 12 tjkr. daun kemuning 30 Ibr.	number followed by Ibr/It
SIG-001790	SOURCE_CANON/step3_canonical/page-0730.txt	0730	REFERENTIE_ZONDER_DOEL	7. Babijang sudah berisi bumbu ditaruh diatas api jang membara	reference word without nearby table markers
SIG-001791	SOURCE_CANON/step3_canonical/page-0730.txt	0730	REFERENTIE_ZONDER_DOEL	9. Babi (guling) tadi ditaruh diatas kapar.	reference word without nearby table markers
SIG-001792	SOURCE_CANON/step3_canonical/page-0731.txt	0731	ABRUPT_END	724 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001793	SOURCE_CANON/step3_canonical/page-0731.txt	0731	REFERENTIE_ZONDER_DOEL	Ikan ikan tersebut diatas dibersihkan lalu dibakar diatas bara api,	reference word without nearby table markers
SIG-001794	SOURCE_CANON/step3_canonical/page-0731.txt	0731	REFERENTIE_ZONDER_DOEL	2. Kemudian dibakar diatas api ketjil hingga masak.	reference word without nearby table markers
SIG-001795	SOURCE_CANON/step3_canonical/page-0732.txt	0732	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 725	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001796	SOURCE_CANON/step3_canonical/page-0732.txt	0732	HOEVEELHEID_ARTEFACT	ikan teri basah 2 Ons	number followed by Ons/ons
SIG-001797	SOURCE_CANON/step3_canonical/page-0732.txt	0732	HOEVEELHEID_ARTEFACT	ikan tjampuran 2 Ons	number followed by Ons/ons
SIG-001798	SOURCE_CANON/step3_canonical/page-0733.txt	0733	ABRUPTE_START	kunjit 2 rdj. belimbing wuluh 4 bh.	first non-empty line starts with lowercase
SIG-001799	SOURCE_CANON/step3_canonical/page-0733.txt	0733	ABRUPT_END	726 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001800	SOURCE_CANON/step3_canonical/page-0734.txt	0734	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 727	last non-empty line lacks terminal punctuation
SIG-001801	SOURCE_CANON/step3_canonical/page-0734.txt	0734	REFERENTIE_ZONDER_DOEL	2. Tjampuran tersebut diatas dibungkus dengan daun sagu jang	reference word without nearby table markers
SIG-001802	SOURCE_CANON/step3_canonical/page-0734.txt	0734	REFERENTIE_ZONDER_DOEL	dianjam kemudian dipanggang diatas api hingga masak.	reference word without nearby table markers
SIG-001803	SOURCE_CANON/step3_canonical/page-0735.txt	0735	ABRUPT_END	728 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001804	SOURCE_CANON/step3_canonical/page-0736.txt	0736	ABRUPTE_START	bawang putih 4 siung kentjur 12 rdj.	first non-empty line starts with lowercase
SIG-001805	SOURCE_CANON/step3_canonical/page-0736.txt	0736	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 729	last non-empty line lacks terminal punctuation
SIG-001806	SOURCE_CANON/step3_canonical/page-0736.txt	0736	REFERENTIE_ZONDER_DOEL	Masakan ini tidak dimasak diatas api	reference word without nearby table markers
SIG-001807	SOURCE_CANON/step3_canonical/page-0736.txt	0736	REFERENTIE_ZONDER_DOEL	3. Dibungkus daun pisang, dipanggang diatas api jang sedang.	reference word without nearby table markers
SIG-001808	SOURCE_CANON/step3_canonical/page-0737.txt	0737	ABRUPT_END	730 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001809	SOURCE_CANON/step3_canonical/page-0737.txt	0737	REFERENTIE_ZONDER_DOEL	4. Dipanggang diatas api biar agak kering.	reference word without nearby table markers
SIG-001810	SOURCE_CANON/step3_canonical/page-0738.txt	0738	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 73I	last non-empty line lacks terminal punctuation
SIG-001811	SOURCE_CANON/step3_canonical/page-0738.txt	0738	REFERENTIE_ZONDER_DOEL	3. Ditjutji sampai bersih, kemudian terus dipanggang diatas	reference word without nearby table markers
SIG-001812	SOURCE_CANON/step3_canonical/page-0738.txt	0738	REFERENTIE_ZONDER_DOEL	2. Ikan dipanggang diatas bara.	reference word without nearby table markers
SIG-001813	SOURCE_CANON/step3_canonical/page-0739.txt	0739	ABRUPT_END	732 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001814	SOURCE_CANON/step3_canonical/page-0739.txt	0739	HOEVEELHEID_ARTEFACT	bawang putih 6 siung daun kunjit 3 Ibr.	number followed by Ibr/It
SIG-001815	SOURCE_CANON/step3_canonical/page-0739.txt	0739	HOEVEELHEID_ARTEFACT	lombok merah 15 bh. daun ruku? 3 Ibr.	number followed by Ibr/It
SIG-001816	SOURCE_CANON/step3_canonical/page-0739.txt	0739	HOEVEELHEID_ARTEFACT	kunjit 2 rdj. daun salam 2 Ibr.	number followed by Ibr/It
SIG-001817	SOURCE_CANON/step3_canonical/page-0739.txt	0739	HOEVEELHEID_ARTEFACT	4. Kelapa parut, bumbu? ditjampur rata, peras air djeruk £ 3	currency symbol near number
SIG-001818	SOURCE_CANON/step3_canonical/page-0740.txt	0740	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 733	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001819	SOURCE_CANON/step3_canonical/page-0741.txt	0741	ABRUPTE_START	bawang putih 5 siung laos 1 ptg.	first non-empty line starts with lowercase
SIG-001820	SOURCE_CANON/step3_canonical/page-0741.txt	0741	ABRUPT_END	734 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001821	SOURCE_CANON/step3_canonical/page-0741.txt	0741	HOEVEELHEID_ARTEFACT	lombok tjampur 10ns salam 3 Ibr.	number followed by Ibr/It
SIG-001822	SOURCE_CANON/step3_canonical/page-0741.txt	0741	HOEVEELHEID_ARTEFACT	kemiri 1/2 Ons gula pasir 1 sdm.	number followed by Ons/ons
SIG-001823	SOURCE_CANON/step3_canonical/page-0742.txt	0742	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 735	last non-empty line lacks terminal punctuation
SIG-001824	SOURCE_CANON/step3_canonical/page-0742.txt	0742	REFERENTIE_ZONDER_DOEL	2. Dipanggang diatas bara sampai matang.	reference word without nearby table markers
SIG-001825	SOURCE_CANON/step3_canonical/page-0743.txt	0743	ABRUPT_END	7306 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001826	SOURCE_CANON/step3_canonical/page-0743.txt	0743	HOEVEELHEID_ARTEFACT	daging 2 Ons kaldu 12 gls.	number followed by Ons/ons
SIG-001827	SOURCE_CANON/step3_canonical/page-0744.txt	0744	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 737	last non-empty line lacks terminal punctuation
SIG-001828	SOURCE_CANON/step3_canonical/page-0745.txt	0745	ABRUPT_END	738 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001829	SOURCE_CANON/step3_canonical/page-0745.txt	0745	HOEVEELHEID_ARTEFACT	daun djeruk purut 5 Ibr. garam 172 sdm.	number followed by Ibr/It
SIG-001830	SOURCE_CANON/step3_canonical/page-0746.txt	0746	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 739	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001831	SOURCE_CANON/step3_canonical/page-0746.txt	0746	REFERENTIE_ZONDER_DOEL	dipanggang diatas api arang.	reference word without nearby table markers
SIG-001832	SOURCE_CANON/step3_canonical/page-0747.txt	0747	ABRUPTE_START	bawang putih 3 siung garam 1 sdm.	first non-empty line starts with lowercase
SIG-001833	SOURCE_CANON/step3_canonical/page-0747.txt	0747	ABRUPT_END	740 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001834	SOURCE_CANON/step3_canonical/page-0747.txt	0747	REFERENTIE_ZONDER_DOEL	6. Djika hendak disadjikan, baru ditusuki dan dipanggang diatas	reference word without nearby table markers
SIG-001835	SOURCE_CANON/step3_canonical/page-0747.txt	0747	HOEVEELHEID_ARTEFACT	daging babi V2 kg. tusukan sate setjukupnja	letter+digit before unit
SIG-001836	SOURCE_CANON/step3_canonical/page-0748.txt	0748	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 741	last non-empty line lacks terminal punctuation
SIG-001837	SOURCE_CANON/step3_canonical/page-0749.txt	0749	ABRUPT_END	7142 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-001838	SOURCE_CANON/step3_canonical/page-0749.txt	0749	KOLOM_STRUCTUUR_ONZEKER	| ? i... ;.“J ,	separator-like line
SIG-001839	SOURCE_CANON/step3_canonical/page-0750.txt	0750	ABRUPTE_START	u" ' p	first non-empty line starts with lowercase
SIG-001840	SOURCE_CANON/step3_canonical/page-0750.txt	0750	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 743	last non-empty line lacks terminal punctuation
SIG-001841	SOURCE_CANON/step3_canonical/page-0751.txt	0751	ABRUPT_END	744 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-001842	SOURCE_CANON/step3_canonical/page-0751.txt	0751	HOEVEELHEID_ARTEFACT	bawang merah 1 0Ons minjak 2 sdm.	number followed by Ons/ons
SIG-001843	SOURCE_CANON/step3_canonical/page-0751.txt	0751	HOEVEELHEID_ARTEFACT	daun salam 4 Ibr. garam 1 sdm.	number followed by Ibr/It
